dtg,value
17-05-2011,3.5
17-05-2011,3.6
17-05-2011,3.9
17-06-2011,3
17-06-2011,3
17-06-2011,3.1
17-06-2011,3.1
17-06-2011,3.2
17-06-2011,3.3
17-06-2011,3.3
17-06-2011,3.4
17-06-2011,3.4
17-06-2011,3.6
17-06-2011,3.8
17-06-2011,3.9
17-06-2011,4
17-06-2011,4.4
17-06-2011,4.5
17-06-2011,4.6
17-07-2010,3
17-07-2010,3.2
17-07-2010,3.2
17-07-2010,3.3
17-07-2010,3.3
17-07-2010,3.3
17-07-2010,3.5
17-07-2010,3.6
17-07-2010,4.6
17-07-2011,3.1
17-07-2011,3.2
17-07-2011,3.2
17-07-2011,3.5
17-07-2011,3.5
17-07-2011,3.7
17-07-2011,3.8
17-07-2011,4
17-07-2011,4.2
17-08-2010,3
17-08-2010,3
17-08-2010,3
17-08-2010,3.1
17-08-2010,3.1
17-08-2010,3.1
17-08-2010,3.2
17-08-2010,3.4
17-08-2010,3.7
17-08-2010,3.8
17-08-2010,3.9
17-08-2011,3
17-08-2011,3.1
17-08-2011,3.1
17-08-2011,3.1
17-08-2011,3.2
17-08-2011,3.3
17-08-2011,3.3
17-08-2011,3.6
17-09-2010,3
17-09-2010,3
17-09-2010,3
17-09-2010,3
17-09-2010,3.1
17-09-2010,3.1
17-09-2010,3.1
17-09-2010,3.1
17-09-2010,3.1
17-09-2010,3.1
17-09-2010,3.2
17-09-2010,3.2
17-09-2010,3.2
17-09-2010,3.2
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.3
17-09-2010,3.4
17-09-2010,3.4
17-09-2010,3.4
17-09-2010,3.4
17-09-2010,3.6
17-09-2010,3.9
17-09-2010,3.9
17-09-2010,3.9
17-09-2010,4
17-09-2010,4.4
17-09-2010,4.6
17-09-2010,4.7
17-09-2011,3
17-09-2011,3
17-09-2011,3
17-09-2011,3.1
17-09-2011,3.1
17-09-2011,3.2
17-09-2011,3.2
17-09-2011,3.2
17-09-2011,3.3
17-09-2011,3.4
17-09-2011,3.4
17-09-2011,3.4
17-09-2011,3.5
17-09-2011,3.6
17-09-2011,3.7
17-10-2010,3
17-10-2010,3
17-10-2010,3
17-10-2010,3
17-10-2010,3
17-10-2010,3
17-10-2010,3.1
17-10-2010,3.1
17-10-2010,3.1
17-10-2010,3.1
17-10-2010,3.1
17-10-2010,3.2
17-10-2010,3.3
17-10-2010,3.4
17-10-2010,3.5
17-10-2010,3.5
17-10-2010,3.5
17-10-2010,3.7
17-10-2010,4.5
17-10-2011,3
17-10-2011,3
17-10-2011,3
17-10-2011,3.2
17-10-2011,3.6
17-10-2011,4.2
17-10-2011,4.5
17-11-2010,3
17-11-2010,3
17-11-2010,3.2
17-11-2010,3.6
17-11-2010,3.6
17-11-2010,3.7
17-11-2011,3
17-11-2011,3
17-11-2011,3
17-11-2011,3
17-11-2011,3.1
17-11-2011,3.1
17-11-2011,3.2
17-11-2011,3.2
17-11-2011,3.2
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.3
17-11-2011,3.4
17-11-2011,3.4
17-11-2011,3.5
17-11-2011,3.5
17-11-2011,3.6
17-11-2011,3.6
17-11-2011,4.1
17-11-2011,4.7
17-12-2010,3
17-12-2010,3.1
17-12-2010,3.1
17-12-2010,3.2
17-12-2010,3.2
17-12-2010,3.2
17-12-2010,3.3
17-12-2010,3.3
17-12-2010,3.4
17-12-2010,3.4
17-12-2010,3.6
17-12-2010,3.7
17-12-2010,3.9
17-12-2011,3
17-12-2011,3.2
17-12-2011,3.3
17-12-2011,3.3
17-12-2011,3.5
17-12-2011,3.6
17-12-2011,3.8
17-12-2011,4
17-12-2011,4.1
18-01-2011,3
18-01-2011,3
18-01-2011,3
18-01-2011,3
18-01-2011,3.1
18-01-2011,3.1
18-01-2011,3.2
18-01-2011,3.3
18-01-2011,3.3
18-01-2011,3.3
18-01-2011,3.4
18-01-2011,3.5
18-01-2011,3.5
18-01-2011,5.7
18-02-2011,3
18-02-2011,3
18-02-2011,3
18-02-2011,3.1
18-02-2011,3.1
18-02-2011,3.2
18-02-2011,3.2
18-02-2011,3.4
18-02-2011,3.4
18-02-2011,3.6
18-02-2011,3.6
18-02-2011,3.8
18-02-2011,4
18-02-2011,4
18-02-2011,4.6
18-02-2011,4.7
18-03-2011,3
18-03-2011,3
18-03-2011,3
18-03-2011,3.1
18-03-2011,3.1
18-03-2011,3.1
18-03-2011,3.1
18-03-2011,3.2
18-03-2011,3.2
18-03-2011,3.2
18-03-2011,3.3
18-03-2011,3.3
18-03-2011,3.3
18-03-2011,3.3
18-03-2011,3.3
18-03-2011,3.4
18-03-2011,3.4
18-03-2011,3.7
18-03-2011,3.7
18-03-2011,3.8
18-03-2011,4
18-04-2011,3
18-04-2011,3
18-04-2011,3
18-04-2011,3.1
18-04-2011,3.1
18-04-2011,3.2
18-04-2011,3.2
18-04-2011,3.2
18-04-2011,3.3
18-04-2011,3.4
18-04-2011,3.5
18-04-2011,3.7
18-04-2011,6.6
18-05-2011,3
18-05-2011,3
18-05-2011,3.1
18-05-2011,3.1
18-05-2011,3.1
18-05-2011,3.2
18-05-2011,3.3
18-05-2011,3.4
18-05-2011,3.4
18-05-2011,3.8
18-05-2011,4.2
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3
18-06-2011,3.1
18-06-2011,3.1
18-06-2011,3.1
18-06-2011,3.2
18-06-2011,3.4
18-06-2011,3.6
18-06-2011,3.6
18-06-2011,3.7
18-06-2011,3.9
18-06-2011,3.9
18-06-2011,4
18-06-2011,4.6
18-07-2010,3
18-07-2010,3.1
18-07-2010,3.3
18-07-2010,3.4
18-07-2010,3.6
18-07-2010,3.7
18-07-2010,3.7
18-07-2010,3.9
18-07-2010,4.3
18-07-2011,3
18-07-2011,3
18-07-2011,3
18-07-2011,3
18-07-2011,3.1
18-07-2011,3.1
18-07-2011,3.2
18-07-2011,3.3
18-07-2011,3.4
18-07-2011,3.4
18-07-2011,3.7
18-08-2010,3
18-08-2010,3
18-08-2010,3.2
18-08-2010,3.5
18-08-2010,3.9
18-08-2010,4.1
18-08-2011,3
18-08-2011,3
18-08-2011,3.1
18-08-2011,3.1
18-08-2011,3.1
18-08-2011,3.1
18-08-2011,3.3
18-08-2011,3.3
18-08-2011,3.3
18-08-2011,3.4
18-08-2011,3.5
18-08-2011,3.6
18-08-2011,3.7
18-08-2011,3.8
18-09-2010,3
18-09-2010,3
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.1
18-09-2010,3.2
18-09-2010,3.2
18-09-2010,3.3
18-09-2010,3.3
18-09-2010,3.4
18-09-2010,3.4
18-09-2010,3.4
18-09-2010,3.4
18-09-2010,3.5
18-09-2010,3.5
18-09-2010,3.5
18-09-2010,4
18-09-2011,3
18-09-2011,3
18-09-2011,3.1
18-09-2011,3.1
18-09-2011,3.1
18-09-2011,3.1
18-09-2011,3.2
18-09-2011,3.2
18-09-2011,3.2
18-09-2011,3.3
18-10-2010,3
18-10-2010,3
18-10-2010,3
18-10-2010,3
18-10-2010,3
18-10-2010,3
18-10-2010,3
18-10-2010,3.1
18-10-2010,3.1
18-10-2010,3.1
18-10-2010,3.2
18-10-2010,3.2
18-10-2010,3.2
18-10-2010,3.2
18-10-2010,3.3
18-10-2010,3.3
18-10-2010,3.3
18-10-2010,3.3
18-10-2010,3.4
18-10-2010,3.4
18-10-2010,3.4
18-10-2010,3.6
18-10-2010,3.7
18-10-2010,3.7
18-10-2010,3.7
18-10-2010,4.1
18-10-2010,4.1
18-10-2010,5.1
18-10-2011,3
18-10-2011,3
18-10-2011,3
18-10-2011,3
18-10-2011,3
18-10-2011,3.1
18-10-2011,3.1
18-10-2011,3.1
18-10-2011,3.1
18-10-2011,3.2
18-10-2011,3.3
18-10-2011,3.4
18-10-2011,3.7
18-11-2010,3
18-11-2010,3.1
18-11-2010,3.1
18-11-2010,3.2
18-11-2010,3.2
18-11-2010,3.2
18-11-2010,3.3
18-11-2010,3.4
18-11-2010,3.4
18-11-2010,3.4
18-11-2010,3.4
18-11-2010,3.5
18-11-2010,3.5
18-11-2010,4
18-11-2010,4.2
18-11-2010,4.2
18-11-2011,3
18-11-2011,3
18-11-2011,3
18-11-2011,3
18-11-2011,3
18-11-2011,3
18-11-2011,3
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.1
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.2
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.3
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.4
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.5
18-11-2011,3.6
18-11-2011,3.6
18-11-2011,3.6
18-11-2011,3.6
18-11-2011,3.6
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.7
18-11-2011,3.8
18-11-2011,3.8
18-11-2011,3.8
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,3.9
18-11-2011,4
18-11-2011,4
18-11-2011,4
18-11-2011,4
18-11-2011,4.1
18-11-2011,4.1
18-11-2011,4.1
18-11-2011,4.1
18-11-2011,4.1
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.2
18-11-2011,4.3
18-11-2011,4.3
18-11-2011,4.3
18-11-2011,4.3
18-11-2011,4.4
18-11-2011,4.4
18-11-2011,4.4
18-11-2011,4.4
18-11-2011,4.4
18-11-2011,4.4
18-11-2011,4.5
18-11-2011,4.5
18-11-2011,4.6
18-11-2011,4.6
18-11-2011,4.6
18-11-2011,4.6
18-11-2011,4.6
18-11-2011,5.3
18-11-2011,5.6
18-11-2011,5.6
18-12-2010,3
18-12-2010,3.1
18-12-2010,3.1
18-12-2010,3.2
18-12-2010,3.3
18-12-2010,3.5
18-12-2010,3.8
18-12-2010,4
18-12-2011,3
18-12-2011,3
18-12-2011,3
18-12-2011,3.1
18-12-2011,3.1
18-12-2011,3.2
18-12-2011,3.3
18-12-2011,3.3
18-12-2011,3.4
18-12-2011,3.8
18-12-2011,4.2
19-01-2011,3
19-01-2011,3
19-01-2011,3
19-01-2011,3.1
19-01-2011,3.1
19-01-2011,3.2
19-01-2011,3.2
19-01-2011,3.3
19-01-2011,3.4
19-01-2011,3.5
19-01-2011,3.5
19-01-2011,3.5
19-01-2011,3.6
19-01-2011,3.6
19-01-2011,3.7
19-01-2011,3.9
19-01-2011,3.9
19-01-2011,4
19-01-2011,4.2
19-01-2011,5.1
19-02-2011,3
19-02-2011,3.1
19-02-2011,3.1
19-02-2011,3.1
19-02-2011,3.1
19-02-2011,3.2
19-02-2011,3.2
19-02-2011,3.2
19-02-2011,3.4
19-02-2011,3.5
19-02-2011,3.6
19-02-2011,3.7
19-02-2011,4.3
19-02-2011,4.5
19-03-2011,3.1
19-03-2011,3.1
19-03-2011,3.1
19-03-2011,3.2
19-03-2011,3.5
19-03-2011,3.6
19-03-2011,3.8
19-03-2011,4.1
19-03-2011,4.2
19-03-2011,4.3
19-03-2011,4.7
19-04-2011,3
19-04-2011,3
19-04-2011,3.1
19-04-2011,3.1
19-04-2011,3.2
19-04-2011,3.3
19-04-2011,3.3
19-04-2011,3.3
19-04-2011,3.3
19-04-2011,3.4
19-04-2011,3.4
19-04-2011,3.4
19-04-2011,3.5
19-04-2011,3.7
19-04-2011,3.8
19-04-2011,3.9
19-04-2011,4
19-05-2011,3
19-05-2011,3.2
19-05-2011,3.2
19-05-2011,3.4
19-05-2011,3.4
19-05-2011,3.4
19-05-2011,3.5
19-05-2011,3.5
19-05-2011,3.5
19-05-2011,3.7
19-05-2011,4
19-06-2011,3
19-06-2011,3
19-06-2011,3.1
19-06-2011,3.1
19-06-2011,3.1
19-06-2011,3.2
19-06-2011,3.2
19-06-2011,3.2
19-06-2011,3.2
19-06-2011,3.2
19-06-2011,3.2
19-06-2011,3.3
19-06-2011,3.3
19-06-2011,3.4
19-06-2011,3.4
19-06-2011,3.4
19-06-2011,3.5
19-06-2011,3.5
19-06-2011,3.6
19-06-2011,3.6
19-06-2011,3.7
19-06-2011,4
19-06-2011,4.2
19-06-2011,4.2
19-06-2011,4.4
19-06-2011,4.5
19-07-2010,3
19-07-2010,3.1
19-07-2010,3.1
19-07-2010,3.1
19-07-2010,3.3
19-07-2010,3.3
19-07-2010,3.4
19-07-2010,3.7
19-07-2010,4.4
19-07-2010,4.9
19-07-2011,3
19-07-2011,3.1
19-07-2011,3.2
19-07-2011,3.2
19-07-2011,3.2
19-07-2011,3.4
19-07-2011,3.4
19-07-2011,3.5
19-07-2011,3.6
19-07-2011,3.6
19-07-2011,3.8
19-07-2011,4.1
19-08-2010,3
19-08-2010,3.1
19-08-2010,3.2
19-08-2010,3.2
19-08-2010,3.2
19-08-2010,3.4
19-08-2011,3
19-08-2011,3
19-08-2011,3
19-08-2011,3
19-08-2011,3
19-08-2011,3.2
19-08-2011,3.4
19-08-2011,3.4
19-08-2011,3.6
19-08-2011,4.2
19-08-2011,4.4
19-09-2010,3
19-09-2010,3
19-09-2010,3.1
19-09-2010,3.1
19-09-2010,3.2
19-09-2010,3.2
19-09-2010,3.2
19-09-2010,3.2
19-09-2010,3.2
19-09-2010,3.3
19-09-2010,3.3
19-09-2010,3.3
19-09-2010,3.4
19-09-2010,3.4
19-09-2010,3.4
19-09-2010,3.4
19-09-2010,3.5
19-09-2010,3.5
19-09-2010,3.6
19-09-2010,3.7
19-09-2010,4
19-09-2010,4.1
19-09-2010,4.5
19-09-2010,4.7
19-09-2011,3
19-09-2011,3
19-09-2011,3
19-09-2011,3
19-09-2011,3.1
19-09-2011,3.1
19-09-2011,3.1
19-09-2011,3.2
19-09-2011,3.4
19-09-2011,3.4
19-09-2011,3.4
19-09-2011,3.4
19-09-2011,4
19-09-2011,4.2
19-10-2010,3
19-10-2010,3.2
19-10-2010,3.2
19-10-2010,3.3
19-10-2010,3.5
19-10-2010,3.7
19-10-2010,3.8
19-10-2010,3.8
19-10-2010,3.9
19-10-2010,4.5
19-10-2011,3.1
19-10-2011,3.1
19-10-2011,3.1
19-10-2011,3.2
19-10-2011,3.3
19-10-2011,3.4
19-10-2011,3.7
19-10-2011,3.9
19-11-2010,3
19-11-2010,3
19-11-2010,3
19-11-2010,3.1
19-11-2010,3.2
19-11-2010,3.3
19-11-2010,3.3
19-11-2010,3.3
19-11-2010,3.4
19-11-2010,3.4
19-11-2010,3.5
19-11-2010,3.6
19-11-2010,3.7
19-11-2010,4
19-11-2010,4
19-11-2010,4.2
19-11-2011,3
19-11-2011,3
19-11-2011,3
19-11-2011,3.1
19-11-2011,3.1
19-11-2011,3.1
19-11-2011,3.2
19-11-2011,3.2
19-11-2011,3.2
19-11-2011,3.2
19-11-2011,3.2
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.3
19-11-2011,3.4
19-11-2011,3.4
19-11-2011,3.4
19-11-2011,3.5
19-11-2011,3.5
19-11-2011,3.5
19-11-2011,3.5
19-11-2011,3.6
19-11-2011,3.6
19-11-2011,3.6
19-11-2011,3.7
19-11-2011,3.8
19-11-2011,3.8
19-11-2011,3.9
19-11-2011,3.9
19-11-2011,4
19-11-2011,4.1
19-11-2011,4.2
19-11-2011,4.2
19-11-2011,4.2
19-11-2011,4.2
19-11-2011,4.2
19-11-2011,4.3
19-12-2010,3
19-12-2010,3
19-12-2010,3.1
19-12-2010,3.1
19-12-2010,3.2
19-12-2010,3.2
19-12-2010,3.4
19-12-2010,3.4
19-12-2010,3.9
19-12-2011,3.1
19-12-2011,3.1
19-12-2011,3.2
19-12-2011,3.2
19-12-2011,3.2
19-12-2011,3.2
19-12-2011,3.2
19-12-2011,3.2
19-12-2011,3.3
19-12-2011,3.3
19-12-2011,3.4
19-12-2011,3.5
20-01-2011,3
20-01-2011,3.1
20-01-2011,3.1
20-01-2011,3.1
20-01-2011,3.2
20-01-2011,3.5
20-01-2011,3.5
20-01-2011,3.5
20-01-2011,3.6
20-01-2011,3.6
20-01-2011,3.8
20-01-2011,3.8
20-01-2011,4.1
20-01-2011,4.3
20-02-2011,3
20-02-2011,3
20-02-2011,3.2
20-02-2011,3.2
20-02-2011,3.3
20-02-2011,3.3
20-02-2011,3.3
20-02-2011,3.3
20-02-2011,3.3
20-02-2011,3.4
20-02-2011,3.5
20-02-2011,3.6
20-02-2011,3.6
20-02-2011,3.7
20-02-2011,3.7
20-02-2011,3.7
20-02-2011,3.9
20-02-2011,3.9
20-02-2011,4
20-02-2011,4
20-02-2011,4.3
20-02-2011,4.8
20-03-2011,3
20-03-2011,3
20-03-2011,3
20-03-2011,3
20-03-2011,3
20-03-2011,3.1
20-03-2011,3.2
20-03-2011,3.3
20-03-2011,3.3
20-03-2011,3.4
20-03-2011,3.4
20-03-2011,3.5
20-03-2011,4.2
20-03-2011,4.4
20-03-2011,4.4
20-03-2011,4.6
20-03-2011,4.9
20-03-2011,5
20-04-2011,3
20-04-2011,3
20-04-2011,3
20-04-2011,3
20-04-2011,3.1
20-04-2011,3.3
20-04-2011,3.5
20-04-2011,3.6
20-04-2011,3.7
20-04-2011,3.8
20-04-2011,3.9
20-05-2011,3
20-05-2011,3
20-05-2011,3.1
20-05-2011,3.1
20-05-2011,3.3
20-05-2011,3.6
20-05-2011,3.7
20-06-2011,3.1
20-06-2011,3.1
20-06-2011,3.1
20-06-2011,3.2
20-06-2011,3.4
20-06-2011,3.4
20-06-2011,3.4
20-06-2011,3.5
20-06-2011,3.6
20-06-2011,3.7
20-07-2010,3
20-07-2010,3.1
20-07-2010,3.1
20-07-2010,3.2
20-07-2010,3.3
20-07-2010,3.4
20-07-2010,3.5
20-07-2011,3
20-07-2011,3
20-07-2011,3
20-07-2011,3
20-07-2011,3
20-07-2011,3.1
20-07-2011,3.4
20-07-2011,3.4
20-07-2011,3.8
20-07-2011,4.7
20-08-2010,3
20-08-2010,3.1
20-08-2010,3.1
20-08-2010,3.1
20-08-2010,3.1
20-08-2010,3.3
20-08-2010,3.4
20-08-2010,3.4
20-08-2010,3.5
20-08-2010,3.6
20-08-2010,3.6
20-08-2010,3.7
20-08-2010,3.7
20-08-2010,3.7
20-08-2010,3.8
20-08-2010,3.8
20-08-2010,3.8
20-08-2011,3
20-08-2011,3
20-08-2011,3
20-08-2011,3.1
20-08-2011,3.1
20-08-2011,3.2
20-08-2011,3.3
20-08-2011,3.3
20-08-2011,3.4
20-08-2011,3.8
20-08-2011,4
20-08-2011,4
20-08-2011,4.6
20-09-2010,3
20-09-2010,3
20-09-2010,3.1
20-09-2010,3.1
20-09-2010,3.1
20-09-2010,3.1
20-09-2010,3.1
20-09-2010,3.2
20-09-2010,3.2
20-09-2010,3.2
20-09-2010,3.2
20-09-2010,3.2
20-09-2010,3.2
20-09-2010,3.4
20-09-2010,3.4
20-09-2010,3.5
20-09-2010,3.5
20-09-2010,3.5
20-09-2010,3.5
20-09-2010,3.5
20-09-2010,3.6
20-09-2010,3.6
20-09-2010,3.6
20-09-2010,3.7
20-09-2010,3.7
20-09-2010,4.1
20-09-2011,3.1
20-09-2011,3.2
20-09-2011,3.2
20-09-2011,3.2
20-09-2011,3.2
20-09-2011,3.3
20-09-2011,3.3
20-09-2011,3.4
20-09-2011,3.4
20-09-2011,3.5
20-09-2011,3.5
20-09-2011,3.6
20-09-2011,3.6
20-09-2011,4.1
20-09-2011,4.2
20-10-2010,3
20-10-2010,3
20-10-2010,3
20-10-2010,3
20-10-2010,3.1
20-10-2010,3.1
20-10-2010,3.1
20-10-2010,3.2
20-10-2010,3.4
20-10-2010,4.1
20-10-2010,4.3
20-10-2011,3
20-10-2011,3
20-10-2011,3.3
20-10-2011,3.4
20-10-2011,3.5
20-10-2011,3.6
20-10-2011,3.6
20-10-2011,3.6
20-10-2011,3.7
20-10-2011,3.8
20-10-2011,3.9
20-10-2011,4.1
20-10-2011,4.4
20-11-2010,3
20-11-2010,3
20-11-2010,3.1
20-11-2010,3.2
20-11-2010,3.2
20-11-2010,3.3
20-11-2010,3.4
20-11-2010,3.6
20-11-2010,3.8
20-11-2010,4.9
20-11-2011,3
20-11-2011,3
20-11-2011,3
20-11-2011,3
20-11-2011,3.1
20-11-2011,3.1
20-11-2011,3.2
20-11-2011,3.2
20-11-2011,3.2
20-11-2011,3.2
20-11-2011,3.3
20-11-2011,3.3
20-11-2011,3.3
20-11-2011,3.3
20-11-2011,3.3
20-11-2011,3.4
20-11-2011,3.4
20-11-2011,3.4
20-11-2011,3.5
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.6
20-11-2011,3.7
20-11-2011,3.7
20-11-2011,3.7
20-11-2011,3.8
20-11-2011,3.8
20-11-2011,3.9
20-11-2011,4.1
20-11-2011,4.2
20-11-2011,4.3
20-11-2011,4.4
20-11-2011,4.5
20-11-2011,4.7
20-12-2010,3
20-12-2010,3
20-12-2010,3.1
20-12-2010,3.2
20-12-2010,3.2
20-12-2010,3.5
20-12-2011,3
20-12-2011,3
20-12-2011,3
20-12-2011,3.1
20-12-2011,3.1
20-12-2011,3.3
20-12-2011,3.4
20-12-2011,3.4
20-12-2011,3.6
20-12-2011,3.7
20-12-2011,3.7
21-01-2011,3
21-01-2011,3.2
21-01-2011,3.4
21-02-2011,3
21-02-2011,3.1
21-02-2011,3.1
21-02-2011,3.2
21-02-2011,3.2
21-02-2011,3.3
21-02-2011,3.4
21-02-2011,3.8
21-02-2011,4.1
21-02-2011,4.2
21-02-2011,4.2
21-02-2011,4.2
21-02-2011,4.3
21-02-2011,4.5
21-02-2011,4.6
21-02-2011,4.8
21-02-2011,4.9
21-02-2011,6.3
21-03-2011,3
21-03-2011,3
21-03-2011,3
21-03-2011,3
21-03-2011,3.1
21-03-2011,3.2
21-03-2011,3.3
21-03-2011,3.3
21-03-2011,3.3
21-03-2011,3.3
21-03-2011,3.3
21-03-2011,3.4
21-03-2011,3.4
21-03-2011,3.5
21-04-2011,3
21-04-2011,3
21-04-2011,3
21-04-2011,3.1
21-04-2011,3.3
21-04-2011,3.4
21-04-2011,3.4
21-04-2011,3.4
21-04-2011,3.8
21-04-2011,3.9
21-04-2011,4.4
21-05-2011,3
21-05-2011,3
21-05-2011,3
21-05-2011,3
21-05-2011,3
21-05-2011,3
21-05-2011,3.1
21-05-2011,3.2
21-05-2011,3.3
21-05-2011,3.3
21-05-2011,3.4
21-05-2011,3.4
21-05-2011,3.5
21-05-2011,3.5
21-05-2011,3.7
21-05-2011,3.9
21-05-2011,4
21-06-2011,3
21-06-2011,3
21-06-2011,3
21-06-2011,3.1
21-06-2011,3.1
21-06-2011,3.1
21-06-2011,3.1
21-06-2011,3.1
21-06-2011,3.2
21-06-2011,3.2
21-06-2011,3.2
21-06-2011,3.3
21-06-2011,3.3
21-06-2011,3.3
21-06-2011,3.3
21-06-2011,3.4
21-06-2011,3.4
21-06-2011,3.4
21-06-2011,3.5
21-06-2011,3.5
21-06-2011,3.5
21-06-2011,3.5
21-06-2011,3.5
21-06-2011,3.6
21-06-2011,3.6
21-06-2011,3.7
21-06-2011,3.8
21-06-2011,3.8
21-06-2011,3.9
21-06-2011,4
21-06-2011,4
21-06-2011,4.3
21-06-2011,4.4
21-06-2011,4.5
21-06-2011,5.4
21-07-2010,3
21-07-2010,3
21-07-2010,3.2
21-07-2010,3.2
21-07-2010,3.2
21-07-2010,3.2
21-07-2010,3.4
21-07-2010,3.6
21-07-2011,3
21-07-2011,3.1
21-07-2011,3.2
21-07-2011,3.2
21-07-2011,3.2
21-07-2011,3.4
21-07-2011,3.4
21-07-2011,3.6
21-07-2011,5.3
21-08-2010,3
21-08-2010,3
21-08-2010,3
21-08-2010,3
21-08-2010,3
21-08-2010,3.1
21-08-2010,3.2
21-08-2010,3.2
21-08-2010,3.3
21-08-2010,3.3
21-08-2010,3.8
21-08-2011,3
21-08-2011,3
21-08-2011,3
21-08-2011,3.1
21-08-2011,3.1
21-08-2011,3.1
21-08-2011,3.1
21-08-2011,3.2
21-08-2011,3.2
21-08-2011,3.4
21-08-2011,3.8
21-08-2011,4.1
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3
21-09-2010,3.1
21-09-2010,3.1
21-09-2010,3.1
21-09-2010,3.1
21-09-2010,3.2
21-09-2010,3.2
21-09-2010,3.2
21-09-2010,3.2
21-09-2010,3.2
21-09-2010,3.3
21-09-2010,3.4
21-09-2010,3.4
21-09-2010,3.5
21-09-2010,3.5
21-09-2010,3.6
21-09-2010,3.6
21-09-2010,3.8
21-09-2011,3
21-09-2011,3
21-09-2011,3.1
21-09-2011,3.2
21-09-2011,3.5
21-09-2011,3.6
21-09-2011,3.6
21-09-2011,3.7
21-09-2011,3.9
21-10-2010,3
21-10-2010,3
21-10-2010,3
21-10-2010,3
21-10-2010,3
21-10-2010,3.2
21-10-2010,3.3
21-10-2010,3.3
21-10-2010,3.4
21-10-2010,3.5
21-10-2010,3.5
21-10-2010,3.5
21-10-2011,3
21-10-2011,3
21-10-2011,3.1
21-10-2011,3.1
21-10-2011,3.3
21-10-2011,3.6
21-10-2011,3.7
21-10-2011,3.8
21-10-2011,3.9
21-10-2011,7.3
21-11-2010,3
21-11-2010,3.1
21-11-2010,3.3
21-11-2010,3.3
21-11-2010,3.4
21-11-2010,3.5
21-11-2010,3.5
21-11-2010,3.7
21-11-2010,3.7
21-11-2010,5.1
21-11-2011,3
21-11-2011,3
21-11-2011,3
21-11-2011,3
21-11-2011,3.1
21-11-2011,3.1
21-11-2011,3.1
21-11-2011,3.2
21-11-2011,3.3
21-11-2011,3.3
21-11-2011,3.4
21-11-2011,3.4
21-11-2011,3.4
21-11-2011,3.4
21-11-2011,3.4
21-11-2011,3.5
21-11-2011,3.5
21-11-2011,3.8
21-11-2011,4.2
